行业名称,相对强弱,动量,1日涨幅,3日涨幅,5日涨幅,10日涨幅,上涨占比,涨停数,成交额,成分数,成交额变化,阶段,方向,活跃分,主线家族,题材层级,个体活跃分,家族强度,家族共振度,家族排名,家族内排名,题材地位
纺织服饰,1.269193311569435,0.7009934090595435,-3.170704918032787,-2.7218541444300803,-6.872500083772303,-1.92851434940835,0.11475409836065574,0,5497633395.0,61,-0.09444680629846003,领涨,左下退潮,46.8,大消费,宽基主线,45.6,71.5,11.0,6,41,退潮防守
家用电器,3.684419494790332,-1.193978745286844,-5.1293902439024395,-2.2201950019149597,-7.350176347847636,-1.251771442600591,0.07317073170731707,1,12497565332.0,41,-0.2449399418990571,走弱,左下退潮,46.7,大消费,宽基主线,45.5,71.5,11.0,6,42,高位降温
电子,7.806662332817446,-5.25243585660974,-5.563862857142857,-4.812792270863819,-4.611932136491525,-9.024913277622703,0.12,0,563245163760.0,175,0.07572962648139248,走弱,左上修复,46.6,半导体电子,宽基主线,54.7,38.6,2.9,15,2,高位降温
自然景区,1.7059589401839343,1.5672412144208119,-3.091416666666667,-4.3942927481167455,-6.207695082354759,-2.69598018661682,0.0,0,956337999.0,12,-0.10311735951332612,领涨,左下退潮,46.3,大消费,细分题材,44.9,71.5,11.0,6,43,退潮防守
贸易Ⅱ,-0.8267555632054798,2.178165905713471,-3.9767333333333337,-2.644771200828644,-6.044463893324847,-4.45150877918895,0.06666666666666667,0,1431309650.0,15,-0.16720860881335142,修复,右下降温,45.8,大消费,细分题材,44.2,71.5,11.0,6,44,修复观察
纯碱,-1.6024784977960966,0.4020735831555191,-1.1234,-1.4617208162231,-6.179632789715406,-5.190373899609179,0.2,0,1007724593.0,5,0.2154591146718059,修复,右下降温,45.7,资源化工,微型题材,47.6,59.6,6.7,9,10,修复观察
旅游零售Ⅱ,-0.7219927801640864,1.097185707367584,-3.5115,-1.5109627964524641,-4.308111334367847,-4.712915384756289,0.0,0,1692684341.0,2,-0.09753892510103424,修复,右上加速,45.6,大消费,微型题材,44.0,71.5,11.0,6,45,修复观察
全A等权指数,0.0,0.0,-4.066228966018535,-2.6773756983311303,-6.6334529868275816,-5.02732750019349,0.14464837361439215,42,2818421083685.0,5503,-0.04230631286669573,领涨,右上加速,45.6,市场指数,指数参考,50.0,50.4,5.7,12,2,指数参考
基础建设,-1.4048231444469241,2.850565219324951,-5.167,-4.144650742949041,-7.416988878186215,-2.3246121245412588,0.05555555555555555,0,1846366463.0,18,-0.09832537201666713,修复,左下退潮,45.3,其他主题,细分题材,43.9,65.7,18.9,8,6,修复观察
清洁小家电,1.7854023380081834,0.15747261016562097,-3.6651249999999997,-0.39688340579607795,-5.457170308692138,0.05749771193421793,0.0,0,1133351021.0,8,-0.12198174352441826,领涨,右下降温,45.1,大消费,细分题材,43.2,71.5,11.0,6,46,退潮防守
厨卫电器,2.858028997132967,1.4880947932683093,-2.034666666666667,-1.3824685828333405,-7.003084813893601,0.48748747859956865,0.0,0,113843532.0,3,-0.49702991106634575,领涨,右下降温,44.4,大消费,微型题材,42.3,71.5,11.0,6,47,退潮防守
其他石化,-1.060770834544944,0.8272354562849445,-2.919571428571428,-2.5708837948196894,-6.936657504785703,-3.2045147334707647,0.14285714285714285,0,2624485782.0,14,0.16310469488215262,修复,右下降温,44.3,资源化工,细分题材,45.7,59.6,6.7,9,11,修复观察
冰洗,1.680228077774874,-0.4817778187197887,-2.441,-3.315239028605821,-7.3898784948909775,-1.4898655339955047,0.14285714285714285,0,1283573091.0,7,-0.18748362093725446,走弱,左下退潮,43.5,大消费,细分题材,41.0,71.5,11.0,6,48,高位降温
汽车综合服务,-0.6576696486647419,-1.361667520793454,-3.1665,-3.5373219491591668,-5.718072021676601,-4.438455223973737,0.25,0,522754077.0,4,-0.05464849414770423,退潮,左上修复,43.3,汽车机器人,微型题材,44.7,58.4,6.4,11,7,退潮防守
轻工制造,-1.5690575733588605,1.267032100326609,-3.996022727272727,-2.8261814176437694,-6.387906915016794,-5.772601247698561,0.022727272727272728,0,4949629554.0,44,-0.07416768300041576,修复,右下降温,42.8,其他主题,宽基主线,40.4,65.7,18.9,8,7,修复观察
其他专业工程,1.710776601981779,-4.8763805126861,-4.489894736842105,-2.575769307312714,-6.630649444323167,-7.833197483915377,0.10526315789473684,0,9471003475.0,19,-0.04729562776578555,走弱,左上修复,42.8,地产基建,细分题材,40.1,73.6,6.3,4,12,高位降温
其他运输设备,0.938873369884563,1.3692866210745933,-3.236571428571428,-3.1750054060626587,-5.834188899149617,-5.341363936387311,0.0,0,440867008.0,7,0.0349408066333905,领涨,左上修复,41.9,高端制造军工,细分题材,46.0,47.7,2.0,13,2,退潮防守
医美耗材,1.4735794425374316,-2.9936657960083193,-3.7976666666666667,-2.3714721737236655,-7.50204411106552,-5.018648645311519,0.0,0,513995098.0,3,0.0007193583958799987,走弱,左下退潮,41.9,医药医疗,微型题材,32.9,81.4,35.9,1,12,高位降温
金属包装,-0.4218359613862743,0.24813861908178114,-4.696142857142858,-4.7197237218862265,-7.429243774431549,-6.528115268204237,0.14285714285714285,0,1230943757.0,7,-0.20412037390975635,修复,左下退潮,41.7,大消费,细分题材,38.5,71.5,11.0,6,49,修复观察
农用机械,3.209841462542402,1.872072289712386,-5.0044,-4.167385721892691,-7.875671490363223,-0.022720019761379717,0.0,0,523036386.0,10,-0.0643131097609041,领涨,左下退潮,41.4,高端制造军工,细分题材,45.3,47.7,2.0,13,3,退潮防守
制冷空调设备,3.990633004751724,-0.25340797421893785,-5.621166666666666,-2.8559166545259806,-7.792551654427116,-3.12284081363694,0.05555555555555555,0,8922272357.0,18,0.024627675519080405,走弱,左下退潮,41.3,高端制造军工,细分题材,45.1,47.7,2.0,13,4,高位降温
宠物食品,0.661688196521896,-0.14511561264490025,-3.70325,-3.214793007515826,-6.704102833030268,-5.0958491474212835,0.0,0,336826337.0,4,-0.05531241073060256,走弱,左下退潮,41.2,大消费,微型题材,37.8,71.5,11.0,6,50,高位降温
火力发电,-4.982110013449932,1.722077467870773,-2.4256129032258067,-1.288574810209342,-5.630015496576224,-7.889520884549583,0.25806451612903225,0,15219162585.0,31,-0.20026019305787002,修复,右上加速,41.1,新能源电力,细分题材,46.2,41.3,4.1,14,3,修复观察
工程机械整机,0.9632702166035548,2.044376213071271,-3.934045454545455,-3.8378050068124114,-7.378913889894767,-3.8849688641285685,0.09090909090909091,0,5698986377.0,22,-0.21822781949631032,领涨,左下退潮,40.5,高端制造军工,细分题材,44.1,47.7,2.0,13,5,退潮防守
水泥,-1.4731871881817904,2.7544247352460522,-5.861555555555556,-5.250349854015823,-8.605587754876831,-6.225167285409849,0.0,0,638849544.0,9,-0.10754313529364656,修复,左下退潮,40.1,地产基建,细分题材,36.4,73.6,6.3,4,13,修复观察
汽车,-0.5495915194627998,0.3300375450062232,-4.46708125,-3.339169207440773,-8.52445792674903,-3.481106331807715,0.09375,1,30840326479.0,160,-0.08818906471146881,修复,左下退潮,39.9,汽车机器人,宽基主线,39.9,58.4,6.4,11,8,修复观察
风力发电,-2.435857411152527,2.174115753420932,-2.4306,-1.3524908114559642,-6.79615826186053,-4.653596134461646,0.13333333333333333,0,2591095509.0,15,-0.15387199960562725,修复,右下降温,39.7,新能源电力,细分题材,44.2,41.3,4.1,14,4,修复观察
其他纺织,-0.6897152739164802,-0.3444435373207156,-5.295466666666667,-3.1544015671527648,-7.977626881000188,-5.365040415357091,0.06666666666666667,0,1623346216.0,15,0.05063486864138911,退潮,左下退潮,39.7,大消费,细分题材,35.7,71.5,11.0,6,51,退潮防守
医疗美容,0.9171278139717637,-0.3942035303145069,-3.155,-2.540516828635009,-7.808201894047285,0.3265129323711147,0.0,0,11812332.0,1,-0.3796058617405017,走弱,右下降温,39.6,医药医疗,微型题材,29.6,81.4,35.9,1,13,高位降温
社会服务,-2.3360485311901082,0.8688780654887577,-5.181488888888889,-4.58161666248561,-8.273330528832135,-7.10106614798065,0.06666666666666667,0,6864435571.0,45,-0.016712075717159824,修复,左下退潮,39.0,大消费,宽基主线,34.8,71.5,11.0,6,52,修复观察
电商服务,2.7185319969349258,-2.119328649648489,-4.745875,-2.961369767436506,-6.9184034232313785,-2.489415526087768,0.0,0,1020431291.0,8,-0.25328747857617373,走弱,左下退潮,38.9,大消费,细分题材,34.6,71.5,11.0,6,54,高位降温
卫浴制品,1.5655506791232066,-0.9426282767761437,-3.2554285714285713,-3.6067394061673808,-6.979805683416873,-3.8271973270325943,0.0,0,291623925.0,7,-0.17372053737776305,走弱,左下退潮,38.9,大消费,细分题材,34.6,71.5,11.0,6,53,高位降温
工业金属,-2.666441109455461,0.2947130773270714,-3.652066666666667,-4.298620027252598,-8.273037558977991,-6.721861088374947,0.06666666666666667,1,15265029390.0,30,-0.0044494276370841135,修复,左下退潮,38.7,资源化工,细分题材,37.9,59.6,6.7,9,12,修复观察
能源及重型设备,-1.2749345889377188,-0.8075867446933437,-3.9468666666666667,-2.8310602615056357,-7.954795587845142,-5.628226420293814,0.11666666666666667,1,14616312990.0,60,0.056344017844072614,退潮,右下降温,38.6,高端制造军工,细分题材,41.4,47.7,2.0,13,6,退潮防守
